station_id,fsq_id,name,popularity,rating
93af71fd89a2b5c3e8a5ba1aa2f29e2c,197eae68797d45481ea8233c,Gravensteen - Gerechtsmuseum en Wapenmuseum,,
93af71fd89a2b5c3e8a5ba1aa2f29e2c,128fa2918cf64706ac851892,Museum van de Zusters van Liefde van Jezus en Maria,,
93af71fd89a2b5c3e8a5ba1aa2f29e2c,9bd28614b7d94d9e6ed7fb30,Amuseevous,,
93af71fd89a2b5c3e8a5ba1aa2f29e2c,e76b19b30de343c1d2b436d7,Museum voor Industriële Archeologie en Textiel Miat,,
93af71fd89a2b5c3e8a5ba1aa2f29e2c,84dea0d6964f4f6a52c0aa06,Industriemuseum Gent,,
93af71fd89a2b5c3e8a5ba1aa2f29e2c,5ff60033f188482cb9f75921,Ghent Altarpiece | Adoration of the Mystic Lamb,,
93af71fd89a2b5c3e8a5ba1aa2f29e2c,6103ab54926946d61003392b,"Stadsbestuur Gent, Departement Onderwijs en Opvoeding, de Wereld Van Kina de Tuin",,
710e516a568381d753fc73954d75421c,4e92cf16f9f40b4ee8128d4b,Archief Ocmw Gent,0.9744537582707486,
710e516a568381d753fc73954d75421c,514319c4e4b052fd844ec22d,Stenenkelder,0.24373976129183245,
24638b3101e7b7ff2adb4eab64b77760,5ba60d6212c8f0002c82173d,Industriemuseum,0.9983192562176882,7.5
24638b3101e7b7ff2adb4eab64b77760,4d299c7cf7a9224bbb2b00a0,Huis van Alijn,0.9983378720507202,7.1
24638b3101e7b7ff2adb4eab64b77760,4f2a7848e4b02f0affcb28d2,Museum Arnold Vander Haeghen,0.9918223304895433,
24638b3101e7b7ff2adb4eab64b77760,5231a01e11d2cda44a62de84,Lakenhalle,0.9783923366593622,
24638b3101e7b7ff2adb4eab64b77760,51f514f7498ec93b5f030de9,De School van Toen,0.9915590494223773,
24638b3101e7b7ff2adb4eab64b77760,4dc672ded4c0ad9c0fa12a01,Martelmuseum,0.0245197115077761,
24638b3101e7b7ff2adb4eab64b77760,509a5de2e4b0742486dfbb94,Stadsarchief,0.5164670340191052,
24638b3101e7b7ff2adb4eab64b77760,4f8bce20e4b029818c61a2d4,Lukas Art in Flanders VZW,0.18999319192391975,
24638b3101e7b7ff2adb4eab64b77760,50cc9b25e4b04f44de53bd3e,Modern Chinese Art Foundation vzw,0.3162218369040274,
24638b3101e7b7ff2adb4eab64b77760,55aa741a498e079a2b987d39,Julien Reviszaal,0.47969012616215984,
24638b3101e7b7ff2adb4eab64b77760,4d9765d9744f37042e05d457,Flinxo,0.4134097823543178,
24638b3101e7b7ff2adb4eab64b77760,5aa199e2acc5f5728d8a65d9,Vandenhove-Paviljoen,0.9905750696764036,
24638b3101e7b7ff2adb4eab64b77760,5ff60033f188482cb9f75921,Ghent Altarpiece | Adoration of the Mystic Lamb,,
24638b3101e7b7ff2adb4eab64b77760,9bd28614b7d94d9e6ed7fb30,Amuseevous,,
24638b3101e7b7ff2adb4eab64b77760,197eae68797d45481ea8233c,Gravensteen - Gerechtsmuseum en Wapenmuseum,,
24638b3101e7b7ff2adb4eab64b77760,78f926a0539f40361e1b219d,Amsab-ISG,,
24638b3101e7b7ff2adb4eab64b77760,84dea0d6964f4f6a52c0aa06,Industriemuseum Gent,,
24638b3101e7b7ff2adb4eab64b77760,e76b19b30de343c1d2b436d7,Museum voor Industriële Archeologie en Textiel Miat,,
24638b3101e7b7ff2adb4eab64b77760,128fa2918cf64706ac851892,Museum van de Zusters van Liefde van Jezus en Maria,,
24638b3101e7b7ff2adb4eab64b77760,f5c8cb645cae477866a0930b,Buren van de Abdij Vzw,,
24638b3101e7b7ff2adb4eab64b77760,45df2e3ea043425d02796aa4,Adam - Brussels Design Museum,,
fb1e1c1a98357e8db2c8c39e4b37974b,4b5c4d1bf964a520342a29e3,S.M.A.K.,0.9990692083484033,8.1
fb1e1c1a98357e8db2c8c39e4b37974b,4cafa17beb65b1f7f64d65cd,STAM - Stadsmuseum Gent,0.9978538603918898,8.2
fb1e1c1a98357e8db2c8c39e4b37974b,4bb5ee87941ad13a6da71ee3,Museum of Fine Arts (MSK) (Museum voor Schone Kunsten (MSK)),0.9981969236006213,7.7
fb1e1c1a98357e8db2c8c39e4b37974b,70873b9394894093fa85c25e,Contemporary Art Heritage Flanders - CAHF,0.7110982277726954,
fb1e1c1a98357e8db2c8c39e4b37974b,5f0880fe938b7c3b5e7b9971,Gents Universiteitsmuseum (Gents Universiteitsmuseum (GUM)),0.9975932387294428,
fb1e1c1a98357e8db2c8c39e4b37974b,4fa8ed7ae4b0f293ac065a56,Museum voor Dierkunde,0.3789704912452397,
fb1e1c1a98357e8db2c8c39e4b37974b,4e92cf16f9f40b4ee8128d4b,Archief Ocmw Gent,0.9744537582707486,
fb1e1c1a98357e8db2c8c39e4b37974b,f813c60a6f2a42380b4b5167,Museum of Fine Arts,,
fb1e1c1a98357e8db2c8c39e4b37974b,898d10780eac42f5d69ba837,MSK Gent,,
fb1e1c1a98357e8db2c8c39e4b37974b,c3194e6504d5423745061288,Soundset Msk,,
48b6902234b2c85bcfd40df4593101a4,4bf3c7f598ac0f47a32c63a8,St. Peter's Abbey (Sint-Pietersabdij),0.9962183264897986,7.8
48b6902234b2c85bcfd40df4593101a4,5aa199e2acc5f5728d8a65d9,Vandenhove-Paviljoen,0.9905750696764036,
48b6902234b2c85bcfd40df4593101a4,4babe508f964a520fed23ae3,Zebrastraat,0.9974150586132801,
48b6902234b2c85bcfd40df4593101a4,5abf2f0b12c8f021e382e09b,Kapittelzaal,0.989117715890475,
48b6902234b2c85bcfd40df4593101a4,5231a01e11d2cda44a62de84,Lakenhalle,0.9783923366593622,
48b6902234b2c85bcfd40df4593101a4,4f2a7848e4b02f0affcb28d2,Museum Arnold Vander Haeghen,0.9918223304895433,
48b6902234b2c85bcfd40df4593101a4,45df2e3ea043425d02796aa4,Adam - Brussels Design Museum,,
48b6902234b2c85bcfd40df4593101a4,78f926a0539f40361e1b219d,Amsab-ISG,,
48b6902234b2c85bcfd40df4593101a4,f5c8cb645cae477866a0930b,Buren van de Abdij Vzw,,
48b6902234b2c85bcfd40df4593101a4,be7ede7b72f8411c3c4d9e5d,Sint-Pietersabdij Gent,,
48b6902234b2c85bcfd40df4593101a4,357b60cfbb454176fa52c2fc,De Wereld van Kina,,
48b6902234b2c85bcfd40df4593101a4,227c6002fae744ce69be3242,Kunstplatform Zebrastraat - Gent,,
48b6902234b2c85bcfd40df4593101a4,5ff60033f188482cb9f75921,Ghent Altarpiece | Adoration of the Mystic Lamb,,
d11d22de75282c7c05798b62807a5a3c,b191d31bf941405c63c90fc1,Braem/Marc,0.4379348126715316,
d11d22de75282c7c05798b62807a5a3c,4f706485bb3d8e65c2888c47,Illuseum,0.9942477075931323,5.3
d11d22de75282c7c05798b62807a5a3c,f5c8cb645cae477866a0930b,Buren van de Abdij Vzw,,
d11d22de75282c7c05798b62807a5a3c,45df2e3ea043425d02796aa4,Adam - Brussels Design Museum,,
75db5d57566cc06f7664b91d1ab56c51,4bf3c7f598ac0f47a32c63a8,St. Peter's Abbey (Sint-Pietersabdij),0.9962183264897986,7.8
75db5d57566cc06f7664b91d1ab56c51,4babe508f964a520fed23ae3,Zebrastraat,0.9974150586132801,
75db5d57566cc06f7664b91d1ab56c51,5abf2f0b12c8f021e382e09b,Kapittelzaal,0.989117715890475,
75db5d57566cc06f7664b91d1ab56c51,5aa199e2acc5f5728d8a65d9,Vandenhove-Paviljoen,0.9905750696764036,
75db5d57566cc06f7664b91d1ab56c51,227c6002fae744ce69be3242,Kunstplatform Zebrastraat - Gent,,
75db5d57566cc06f7664b91d1ab56c51,be7ede7b72f8411c3c4d9e5d,Sint-Pietersabdij Gent,,
75db5d57566cc06f7664b91d1ab56c51,357b60cfbb454176fa52c2fc,De Wereld van Kina,,
75db5d57566cc06f7664b91d1ab56c51,45df2e3ea043425d02796aa4,Adam - Brussels Design Museum,,
75db5d57566cc06f7664b91d1ab56c51,c3194e6504d5423745061288,Soundset Msk,,
75db5d57566cc06f7664b91d1ab56c51,78f926a0539f40361e1b219d,Amsab-ISG,,
86467c41b30e470c56fb762eab15fac8,4cafa17beb65b1f7f64d65cd,STAM - Stadsmuseum Gent,0.9978538603918898,8.2
